appln_id,full_pub_number,Abstract
530128072,US11699681B2,"An apparatus is formed. The apparatus includes a stack of semiconductor chips. The stack of semiconductor chips includes a logic chip and a memory stack, wherein, the logic chip includes at least one of a GPU and CPU. The apparatus also includes a semiconductor chip substrate. The stack of semiconductor chips are mounted on the semiconductor chip substrate. At least one other logic chip is mounted on the semiconductor chip substrate. The semiconductor chip substrate includes wiring to interconnect the stack of semiconductor chips to the at least one other logic chip."
530128072,US11699681B2,"An apparatus is formed. The apparatus includes a stack of semiconductor chips. The stack of semiconductor chips includes a logic chip and a memory stack, wherein, the logic chip includes at least one of a GPU and CPU. The apparatus also includes a semiconductor chip substrate. The stack of semiconductor chips are mounted on the semiconductor chip substrate. At least one other logic chip is mounted on the semiconductor chip substrate. The semiconductor chip substrate includes wiring to interconnect the stack of semiconductor chips to the at least one other logic chip."
530128072,US11699681B2,"An apparatus is formed. The apparatus includes a stack of semiconductor chips. The stack of semiconductor chips includes a logic chip and a memory stack, wherein, the logic chip includes at least one of a GPU and CPU. The apparatus also includes a semiconductor chip substrate. The stack of semiconductor chips are mounted on the semiconductor chip substrate. At least one other logic chip is mounted on the semiconductor chip substrate. The semiconductor chip substrate includes wiring to interconnect the stack of semiconductor chips to the at least one other logic chip."
530128072,US11699681B2,"An apparatus is formed. The apparatus includes a stack of semiconductor chips. The stack of semiconductor chips includes a logic chip and a memory stack, wherein, the logic chip includes at least one of a GPU and CPU. The apparatus also includes a semiconductor chip substrate. The stack of semiconductor chips are mounted on the semiconductor chip substrate. At least one other logic chip is mounted on the semiconductor chip substrate. The semiconductor chip substrate includes wiring to interconnect the stack of semiconductor chips to the at least one other logic chip."
530128072,US11699681B2,"An apparatus is formed. The apparatus includes a stack of semiconductor chips. The stack of semiconductor chips includes a logic chip and a memory stack, wherein, the logic chip includes at least one of a GPU and CPU. The apparatus also includes a semiconductor chip substrate. The stack of semiconductor chips are mounted on the semiconductor chip substrate. At least one other logic chip is mounted on the semiconductor chip substrate. The semiconductor chip substrate includes wiring to interconnect the stack of semiconductor chips to the at least one other logic chip."
530128072,US11699681B2,"An apparatus is formed. The apparatus includes a stack of semiconductor chips. The stack of semiconductor chips includes a logic chip and a memory stack, wherein, the logic chip includes at least one of a GPU and CPU. The apparatus also includes a semiconductor chip substrate. The stack of semiconductor chips are mounted on the semiconductor chip substrate. At least one other logic chip is mounted on the semiconductor chip substrate. The semiconductor chip substrate includes wiring to interconnect the stack of semiconductor chips to the at least one other logic chip."
530354966,CN111089534B,"Integrated circuit devices and high bandwidth memory devices are disclosed. An integrated circuit device includes: and a plurality of warpage-detecting sensors respectively located at a plurality of different positions and electrically connected in series. Each of the plurality of warp detection sensors is configured to generate a clock signal having a time period based on a resistance that varies based on a pressure at a corresponding position, and is configured to generate digital data by performing a counting operation in response to the clock signal."
530354966,CN111089534B,"Integrated circuit devices and high bandwidth memory devices are disclosed. An integrated circuit device includes: and a plurality of warpage-detecting sensors respectively located at a plurality of different positions and electrically connected in series. Each of the plurality of warp detection sensors is configured to generate a clock signal having a time period based on a resistance that varies based on a pressure at a corresponding position, and is configured to generate digital data by performing a counting operation in response to the clock signal."
530354966,CN111089534B,"Integrated circuit devices and high bandwidth memory devices are disclosed. An integrated circuit device includes: and a plurality of warpage-detecting sensors respectively located at a plurality of different positions and electrically connected in series. Each of the plurality of warp detection sensors is configured to generate a clock signal having a time period based on a resistance that varies based on a pressure at a corresponding position, and is configured to generate digital data by performing a counting operation in response to the clock signal."
530354966,CN111089534B,"Integrated circuit devices and high bandwidth memory devices are disclosed. An integrated circuit device includes: and a plurality of warpage-detecting sensors respectively located at a plurality of different positions and electrically connected in series. Each of the plurality of warp detection sensors is configured to generate a clock signal having a time period based on a resistance that varies based on a pressure at a corresponding position, and is configured to generate digital data by performing a counting operation in response to the clock signal."
530354966,CN111089534B,"Integrated circuit devices and high bandwidth memory devices are disclosed. An integrated circuit device includes: and a plurality of warpage-detecting sensors respectively located at a plurality of different positions and electrically connected in series. Each of the plurality of warp detection sensors is configured to generate a clock signal having a time period based on a resistance that varies based on a pressure at a corresponding position, and is configured to generate digital data by performing a counting operation in response to the clock signal."
530866519,CN111146192A,"Translated fromChinese本申请涉及使用集成接口和硅中介层的图形处理单元与高带宽存储器集成。一种半导体装置组合件，其包含连接到衬底的第一侧的中介层的第二侧。多个互连件可连接到所述衬底的第二侧。第一和第二半导体装置直接连接到所述中介层的所述第一侧。所述中介层被配置成使所述第一半导体装置和所述第二半导体装置能够经由所述中介层彼此通信。所述中介层可以是包含互补型金属氧化物半导体电路的硅中介层。所述第一半导体装置可以是处理单元，且所述第二半导体装置可以是存储器装置，其可以是高带宽存储器装置。一种制造半导体装置组合件的方法包含将存储器装置和处理单元两者直接附接到中介层的第一侧，以及将所述中介层的第二侧连接到衬底。The present application relates to the integration of graphics processing units with high bandwidth memory using integrated interfaces and silicon interposers. A semiconductor device assembly includes a second side of an interposer connected to a first side of a substrate. A plurality of interconnects can be connected to the second side of the substrate. First and second semiconductor devices are directly connected to the first side of the interposer. The interposer is configured to enable the first semiconductor device and the second semiconductor device to communicate with each other via the interposer. The interposer may be a silicon interposer including complementary metal oxide semiconductor circuits. The first semiconductor device may be a processing unit and the second semiconductor device may be a memory device, which may be a high bandwidth memory device. A method of fabricating a semiconductor device assembly includes directly attaching both a memory device and a processing unit to a first side of an interposer, and connecting a second side of the interposer to a substrate."
530866519,CN111146192A,"Translated fromChinese本申请涉及使用集成接口和硅中介层的图形处理单元与高带宽存储器集成。一种半导体装置组合件，其包含连接到衬底的第一侧的中介层的第二侧。多个互连件可连接到所述衬底的第二侧。第一和第二半导体装置直接连接到所述中介层的所述第一侧。所述中介层被配置成使所述第一半导体装置和所述第二半导体装置能够经由所述中介层彼此通信。所述中介层可以是包含互补型金属氧化物半导体电路的硅中介层。所述第一半导体装置可以是处理单元，且所述第二半导体装置可以是存储器装置，其可以是高带宽存储器装置。一种制造半导体装置组合件的方法包含将存储器装置和处理单元两者直接附接到中介层的第一侧，以及将所述中介层的第二侧连接到衬底。The present application relates to the integration of graphics processing units with high bandwidth memory using integrated interfaces and silicon interposers. A semiconductor device assembly includes a second side of an interposer connected to a first side of a substrate. A plurality of interconnects can be connected to the second side of the substrate. First and second semiconductor devices are directly connected to the first side of the interposer. The interposer is configured to enable the first semiconductor device and the second semiconductor device to communicate with each other via the interposer. The interposer may be a silicon interposer including complementary metal oxide semiconductor circuits. The first semiconductor device may be a processing unit and the second semiconductor device may be a memory device, which may be a high bandwidth memory device. A method of fabricating a semiconductor device assembly includes directly attaching both a memory device and a processing unit to a first side of an interposer, and connecting a second side of the interposer to a substrate."
530866519,CN111146192A,"Translated fromChinese本申请涉及使用集成接口和硅中介层的图形处理单元与高带宽存储器集成。一种半导体装置组合件，其包含连接到衬底的第一侧的中介层的第二侧。多个互连件可连接到所述衬底的第二侧。第一和第二半导体装置直接连接到所述中介层的所述第一侧。所述中介层被配置成使所述第一半导体装置和所述第二半导体装置能够经由所述中介层彼此通信。所述中介层可以是包含互补型金属氧化物半导体电路的硅中介层。所述第一半导体装置可以是处理单元，且所述第二半导体装置可以是存储器装置，其可以是高带宽存储器装置。一种制造半导体装置组合件的方法包含将存储器装置和处理单元两者直接附接到中介层的第一侧，以及将所述中介层的第二侧连接到衬底。The present application relates to the integration of graphics processing units with high bandwidth memory using integrated interfaces and silicon interposers. A semiconductor device assembly includes a second side of an interposer connected to a first side of a substrate. A plurality of interconnects can be connected to the second side of the substrate. First and second semiconductor devices are directly connected to the first side of the interposer. The interposer is configured to enable the first semiconductor device and the second semiconductor device to communicate with each other via the interposer. The interposer may be a silicon interposer including complementary metal oxide semiconductor circuits. The first semiconductor device may be a processing unit and the second semiconductor device may be a memory device, which may be a high bandwidth memory device. A method of fabricating a semiconductor device assembly includes directly attaching both a memory device and a processing unit to a first side of an interposer, and connecting a second side of the interposer to a substrate."
530866519,CN111146192A,"Translated fromChinese本申请涉及使用集成接口和硅中介层的图形处理单元与高带宽存储器集成。一种半导体装置组合件，其包含连接到衬底的第一侧的中介层的第二侧。多个互连件可连接到所述衬底的第二侧。第一和第二半导体装置直接连接到所述中介层的所述第一侧。所述中介层被配置成使所述第一半导体装置和所述第二半导体装置能够经由所述中介层彼此通信。所述中介层可以是包含互补型金属氧化物半导体电路的硅中介层。所述第一半导体装置可以是处理单元，且所述第二半导体装置可以是存储器装置，其可以是高带宽存储器装置。一种制造半导体装置组合件的方法包含将存储器装置和处理单元两者直接附接到中介层的第一侧，以及将所述中介层的第二侧连接到衬底。The present application relates to the integration of graphics processing units with high bandwidth memory using integrated interfaces and silicon interposers. A semiconductor device assembly includes a second side of an interposer connected to a first side of a substrate. A plurality of interconnects can be connected to the second side of the substrate. First and second semiconductor devices are directly connected to the first side of the interposer. The interposer is configured to enable the first semiconductor device and the second semiconductor device to communicate with each other via the interposer. The interposer may be a silicon interposer including complementary metal oxide semiconductor circuits. The first semiconductor device may be a processing unit and the second semiconductor device may be a memory device, which may be a high bandwidth memory device. A method of fabricating a semiconductor device assembly includes directly attaching both a memory device and a processing unit to a first side of an interposer, and connecting a second side of the interposer to a substrate."
530866519,CN111146192A,"Translated fromChinese本申请涉及使用集成接口和硅中介层的图形处理单元与高带宽存储器集成。一种半导体装置组合件，其包含连接到衬底的第一侧的中介层的第二侧。多个互连件可连接到所述衬底的第二侧。第一和第二半导体装置直接连接到所述中介层的所述第一侧。所述中介层被配置成使所述第一半导体装置和所述第二半导体装置能够经由所述中介层彼此通信。所述中介层可以是包含互补型金属氧化物半导体电路的硅中介层。所述第一半导体装置可以是处理单元，且所述第二半导体装置可以是存储器装置，其可以是高带宽存储器装置。一种制造半导体装置组合件的方法包含将存储器装置和处理单元两者直接附接到中介层的第一侧，以及将所述中介层的第二侧连接到衬底。The present application relates to the integration of graphics processing units with high bandwidth memory using integrated interfaces and silicon interposers. A semiconductor device assembly includes a second side of an interposer connected to a first side of a substrate. A plurality of interconnects can be connected to the second side of the substrate. First and second semiconductor devices are directly connected to the first side of the interposer. The interposer is configured to enable the first semiconductor device and the second semiconductor device to communicate with each other via the interposer. The interposer may be a silicon interposer including complementary metal oxide semiconductor circuits. The first semiconductor device may be a processing unit and the second semiconductor device may be a memory device, which may be a high bandwidth memory device. A method of fabricating a semiconductor device assembly includes directly attaching both a memory device and a processing unit to a first side of an interposer, and connecting a second side of the interposer to a substrate."
530866519,CN111146192A,"Translated fromChinese本申请涉及使用集成接口和硅中介层的图形处理单元与高带宽存储器集成。一种半导体装置组合件，其包含连接到衬底的第一侧的中介层的第二侧。多个互连件可连接到所述衬底的第二侧。第一和第二半导体装置直接连接到所述中介层的所述第一侧。所述中介层被配置成使所述第一半导体装置和所述第二半导体装置能够经由所述中介层彼此通信。所述中介层可以是包含互补型金属氧化物半导体电路的硅中介层。所述第一半导体装置可以是处理单元，且所述第二半导体装置可以是存储器装置，其可以是高带宽存储器装置。一种制造半导体装置组合件的方法包含将存储器装置和处理单元两者直接附接到中介层的第一侧，以及将所述中介层的第二侧连接到衬底。The present application relates to the integration of graphics processing units with high bandwidth memory using integrated interfaces and silicon interposers. A semiconductor device assembly includes a second side of an interposer connected to a first side of a substrate. A plurality of interconnects can be connected to the second side of the substrate. First and second semiconductor devices are directly connected to the first side of the interposer. The interposer is configured to enable the first semiconductor device and the second semiconductor device to communicate with each other via the interposer. The interposer may be a silicon interposer including complementary metal oxide semiconductor circuits. The first semiconductor device may be a processing unit and the second semiconductor device may be a memory device, which may be a high bandwidth memory device. A method of fabricating a semiconductor device assembly includes directly attaching both a memory device and a processing unit to a first side of an interposer, and connecting a second side of the interposer to a substrate."
530866519,CN111146192A,"Translated fromChinese本申请涉及使用集成接口和硅中介层的图形处理单元与高带宽存储器集成。一种半导体装置组合件，其包含连接到衬底的第一侧的中介层的第二侧。多个互连件可连接到所述衬底的第二侧。第一和第二半导体装置直接连接到所述中介层的所述第一侧。所述中介层被配置成使所述第一半导体装置和所述第二半导体装置能够经由所述中介层彼此通信。所述中介层可以是包含互补型金属氧化物半导体电路的硅中介层。所述第一半导体装置可以是处理单元，且所述第二半导体装置可以是存储器装置，其可以是高带宽存储器装置。一种制造半导体装置组合件的方法包含将存储器装置和处理单元两者直接附接到中介层的第一侧，以及将所述中介层的第二侧连接到衬底。The present application relates to the integration of graphics processing units with high bandwidth memory using integrated interfaces and silicon interposers. A semiconductor device assembly includes a second side of an interposer connected to a first side of a substrate. A plurality of interconnects can be connected to the second side of the substrate. First and second semiconductor devices are directly connected to the first side of the interposer. The interposer is configured to enable the first semiconductor device and the second semiconductor device to communicate with each other via the interposer. The interposer may be a silicon interposer including complementary metal oxide semiconductor circuits. The first semiconductor device may be a processing unit and the second semiconductor device may be a memory device, which may be a high bandwidth memory device. A method of fabricating a semiconductor device assembly includes directly attaching both a memory device and a processing unit to a first side of an interposer, and connecting a second side of the interposer to a substrate."
530866519,CN111146192A,"Translated fromChinese本申请涉及使用集成接口和硅中介层的图形处理单元与高带宽存储器集成。一种半导体装置组合件，其包含连接到衬底的第一侧的中介层的第二侧。多个互连件可连接到所述衬底的第二侧。第一和第二半导体装置直接连接到所述中介层的所述第一侧。所述中介层被配置成使所述第一半导体装置和所述第二半导体装置能够经由所述中介层彼此通信。所述中介层可以是包含互补型金属氧化物半导体电路的硅中介层。所述第一半导体装置可以是处理单元，且所述第二半导体装置可以是存储器装置，其可以是高带宽存储器装置。一种制造半导体装置组合件的方法包含将存储器装置和处理单元两者直接附接到中介层的第一侧，以及将所述中介层的第二侧连接到衬底。The present application relates to the integration of graphics processing units with high bandwidth memory using integrated interfaces and silicon interposers. A semiconductor device assembly includes a second side of an interposer connected to a first side of a substrate. A plurality of interconnects can be connected to the second side of the substrate. First and second semiconductor devices are directly connected to the first side of the interposer. The interposer is configured to enable the first semiconductor device and the second semiconductor device to communicate with each other via the interposer. The interposer may be a silicon interposer including complementary metal oxide semiconductor circuits. The first semiconductor device may be a processing unit and the second semiconductor device may be a memory device, which may be a high bandwidth memory device. A method of fabricating a semiconductor device assembly includes directly attaching both a memory device and a processing unit to a first side of an interposer, and connecting a second side of the interposer to a substrate."
530866519,CN111146192A,"Translated fromChinese本申请涉及使用集成接口和硅中介层的图形处理单元与高带宽存储器集成。一种半导体装置组合件，其包含连接到衬底的第一侧的中介层的第二侧。多个互连件可连接到所述衬底的第二侧。第一和第二半导体装置直接连接到所述中介层的所述第一侧。所述中介层被配置成使所述第一半导体装置和所述第二半导体装置能够经由所述中介层彼此通信。所述中介层可以是包含互补型金属氧化物半导体电路的硅中介层。所述第一半导体装置可以是处理单元，且所述第二半导体装置可以是存储器装置，其可以是高带宽存储器装置。一种制造半导体装置组合件的方法包含将存储器装置和处理单元两者直接附接到中介层的第一侧，以及将所述中介层的第二侧连接到衬底。The present application relates to the integration of graphics processing units with high bandwidth memory using integrated interfaces and silicon interposers. A semiconductor device assembly includes a second side of an interposer connected to a first side of a substrate. A plurality of interconnects can be connected to the second side of the substrate. First and second semiconductor devices are directly connected to the first side of the interposer. The interposer is configured to enable the first semiconductor device and the second semiconductor device to communicate with each other via the interposer. The interposer may be a silicon interposer including complementary metal oxide semiconductor circuits. The first semiconductor device may be a processing unit and the second semiconductor device may be a memory device, which may be a high bandwidth memory device. A method of fabricating a semiconductor device assembly includes directly attaching both a memory device and a processing unit to a first side of an interposer, and connecting a second side of the interposer to a substrate."
530866519,CN111146192A,"Translated fromChinese本申请涉及使用集成接口和硅中介层的图形处理单元与高带宽存储器集成。一种半导体装置组合件，其包含连接到衬底的第一侧的中介层的第二侧。多个互连件可连接到所述衬底的第二侧。第一和第二半导体装置直接连接到所述中介层的所述第一侧。所述中介层被配置成使所述第一半导体装置和所述第二半导体装置能够经由所述中介层彼此通信。所述中介层可以是包含互补型金属氧化物半导体电路的硅中介层。所述第一半导体装置可以是处理单元，且所述第二半导体装置可以是存储器装置，其可以是高带宽存储器装置。一种制造半导体装置组合件的方法包含将存储器装置和处理单元两者直接附接到中介层的第一侧，以及将所述中介层的第二侧连接到衬底。The present application relates to the integration of graphics processing units with high bandwidth memory using integrated interfaces and silicon interposers. A semiconductor device assembly includes a second side of an interposer connected to a first side of a substrate. A plurality of interconnects can be connected to the second side of the substrate. First and second semiconductor devices are directly connected to the first side of the interposer. The interposer is configured to enable the first semiconductor device and the second semiconductor device to communicate with each other via the interposer. The interposer may be a silicon interposer including complementary metal oxide semiconductor circuits. The first semiconductor device may be a processing unit and the second semiconductor device may be a memory device, which may be a high bandwidth memory device. A method of fabricating a semiconductor device assembly includes directly attaching both a memory device and a processing unit to a first side of an interposer, and connecting a second side of the interposer to a substrate."
530866519,CN111146192A,"Translated fromChinese本申请涉及使用集成接口和硅中介层的图形处理单元与高带宽存储器集成。一种半导体装置组合件，其包含连接到衬底的第一侧的中介层的第二侧。多个互连件可连接到所述衬底的第二侧。第一和第二半导体装置直接连接到所述中介层的所述第一侧。所述中介层被配置成使所述第一半导体装置和所述第二半导体装置能够经由所述中介层彼此通信。所述中介层可以是包含互补型金属氧化物半导体电路的硅中介层。所述第一半导体装置可以是处理单元，且所述第二半导体装置可以是存储器装置，其可以是高带宽存储器装置。一种制造半导体装置组合件的方法包含将存储器装置和处理单元两者直接附接到中介层的第一侧，以及将所述中介层的第二侧连接到衬底。The present application relates to the integration of graphics processing units with high bandwidth memory using integrated interfaces and silicon interposers. A semiconductor device assembly includes a second side of an interposer connected to a first side of a substrate. A plurality of interconnects can be connected to the second side of the substrate. First and second semiconductor devices are directly connected to the first side of the interposer. The interposer is configured to enable the first semiconductor device and the second semiconductor device to communicate with each other via the interposer. The interposer may be a silicon interposer including complementary metal oxide semiconductor circuits. The first semiconductor device may be a processing unit and the second semiconductor device may be a memory device, which may be a high bandwidth memory device. A method of fabricating a semiconductor device assembly includes directly attaching both a memory device and a processing unit to a first side of an interposer, and connecting a second side of the interposer to a substrate."
530866519,CN111146192A,"Translated fromChinese本申请涉及使用集成接口和硅中介层的图形处理单元与高带宽存储器集成。一种半导体装置组合件，其包含连接到衬底的第一侧的中介层的第二侧。多个互连件可连接到所述衬底的第二侧。第一和第二半导体装置直接连接到所述中介层的所述第一侧。所述中介层被配置成使所述第一半导体装置和所述第二半导体装置能够经由所述中介层彼此通信。所述中介层可以是包含互补型金属氧化物半导体电路的硅中介层。所述第一半导体装置可以是处理单元，且所述第二半导体装置可以是存储器装置，其可以是高带宽存储器装置。一种制造半导体装置组合件的方法包含将存储器装置和处理单元两者直接附接到中介层的第一侧，以及将所述中介层的第二侧连接到衬底。The present application relates to the integration of graphics processing units with high bandwidth memory using integrated interfaces and silicon interposers. A semiconductor device assembly includes a second side of an interposer connected to a first side of a substrate. A plurality of interconnects can be connected to the second side of the substrate. First and second semiconductor devices are directly connected to the first side of the interposer. The interposer is configured to enable the first semiconductor device and the second semiconductor device to communicate with each other via the interposer. The interposer may be a silicon interposer including complementary metal oxide semiconductor circuits. The first semiconductor device may be a processing unit and the second semiconductor device may be a memory device, which may be a high bandwidth memory device. A method of fabricating a semiconductor device assembly includes directly attaching both a memory device and a processing unit to a first side of an interposer, and connecting a second side of the interposer to a substrate."
530866519,CN111146192A,"Translated fromChinese本申请涉及使用集成接口和硅中介层的图形处理单元与高带宽存储器集成。一种半导体装置组合件，其包含连接到衬底的第一侧的中介层的第二侧。多个互连件可连接到所述衬底的第二侧。第一和第二半导体装置直接连接到所述中介层的所述第一侧。所述中介层被配置成使所述第一半导体装置和所述第二半导体装置能够经由所述中介层彼此通信。所述中介层可以是包含互补型金属氧化物半导体电路的硅中介层。所述第一半导体装置可以是处理单元，且所述第二半导体装置可以是存储器装置，其可以是高带宽存储器装置。一种制造半导体装置组合件的方法包含将存储器装置和处理单元两者直接附接到中介层的第一侧，以及将所述中介层的第二侧连接到衬底。The present application relates to the integration of graphics processing units with high bandwidth memory using integrated interfaces and silicon interposers. A semiconductor device assembly includes a second side of an interposer connected to a first side of a substrate. A plurality of interconnects can be connected to the second side of the substrate. First and second semiconductor devices are directly connected to the first side of the interposer. The interposer is configured to enable the first semiconductor device and the second semiconductor device to communicate with each other via the interposer. The interposer may be a silicon interposer including complementary metal oxide semiconductor circuits. The first semiconductor device may be a processing unit and the second semiconductor device may be a memory device, which may be a high bandwidth memory device. A method of fabricating a semiconductor device assembly includes directly attaching both a memory device and a processing unit to a first side of an interposer, and connecting a second side of the interposer to a substrate."
530866519,CN111146192A,"Translated fromChinese本申请涉及使用集成接口和硅中介层的图形处理单元与高带宽存储器集成。一种半导体装置组合件，其包含连接到衬底的第一侧的中介层的第二侧。多个互连件可连接到所述衬底的第二侧。第一和第二半导体装置直接连接到所述中介层的所述第一侧。所述中介层被配置成使所述第一半导体装置和所述第二半导体装置能够经由所述中介层彼此通信。所述中介层可以是包含互补型金属氧化物半导体电路的硅中介层。所述第一半导体装置可以是处理单元，且所述第二半导体装置可以是存储器装置，其可以是高带宽存储器装置。一种制造半导体装置组合件的方法包含将存储器装置和处理单元两者直接附接到中介层的第一侧，以及将所述中介层的第二侧连接到衬底。The present application relates to the integration of graphics processing units with high bandwidth memory using integrated interfaces and silicon interposers. A semiconductor device assembly includes a second side of an interposer connected to a first side of a substrate. A plurality of interconnects can be connected to the second side of the substrate. First and second semiconductor devices are directly connected to the first side of the interposer. The interposer is configured to enable the first semiconductor device and the second semiconductor device to communicate with each other via the interposer. The interposer may be a silicon interposer including complementary metal oxide semiconductor circuits. The first semiconductor device may be a processing unit and the second semiconductor device may be a memory device, which may be a high bandwidth memory device. A method of fabricating a semiconductor device assembly includes directly attaching both a memory device and a processing unit to a first side of an interposer, and connecting a second side of the interposer to a substrate."
530866519,CN111146192A,"Translated fromChinese本申请涉及使用集成接口和硅中介层的图形处理单元与高带宽存储器集成。一种半导体装置组合件，其包含连接到衬底的第一侧的中介层的第二侧。多个互连件可连接到所述衬底的第二侧。第一和第二半导体装置直接连接到所述中介层的所述第一侧。所述中介层被配置成使所述第一半导体装置和所述第二半导体装置能够经由所述中介层彼此通信。所述中介层可以是包含互补型金属氧化物半导体电路的硅中介层。所述第一半导体装置可以是处理单元，且所述第二半导体装置可以是存储器装置，其可以是高带宽存储器装置。一种制造半导体装置组合件的方法包含将存储器装置和处理单元两者直接附接到中介层的第一侧，以及将所述中介层的第二侧连接到衬底。The present application relates to the integration of graphics processing units with high bandwidth memory using integrated interfaces and silicon interposers. A semiconductor device assembly includes a second side of an interposer connected to a first side of a substrate. A plurality of interconnects can be connected to the second side of the substrate. First and second semiconductor devices are directly connected to the first side of the interposer. The interposer is configured to enable the first semiconductor device and the second semiconductor device to communicate with each other via the interposer. The interposer may be a silicon interposer including complementary metal oxide semiconductor circuits. The first semiconductor device may be a processing unit and the second semiconductor device may be a memory device, which may be a high bandwidth memory device. A method of fabricating a semiconductor device assembly includes directly attaching both a memory device and a processing unit to a first side of an interposer, and connecting a second side of the interposer to a substrate."
533679675,CN111373537B,"A three-dimensional memory device comprising: a field effect transistor on the substrate; a lower metal interconnect structure embedded in a first dielectric layer and located above the substrate; a source line over the first dielectric layer; a stepped dielectric material portion located over the first dielectric layer and including a stepped surface; an alternating stack of insulating layers and conductive layers over the source lines and contacting the stepped surfaces of the stepped dielectric material portions; and a memory stack structure extending through the alternating stack and including memory films and vertical semiconductor channels. The lateral extent of the stepped dielectric material portion decreases progressively with vertical distance from the substrate, and the lateral extent of the conductive layer increases with vertical distance from the source line."
533679675,CN111373537B,"A three-dimensional memory device comprising: a field effect transistor on the substrate; a lower metal interconnect structure embedded in a first dielectric layer and located above the substrate; a source line over the first dielectric layer; a stepped dielectric material portion located over the first dielectric layer and including a stepped surface; an alternating stack of insulating layers and conductive layers over the source lines and contacting the stepped surfaces of the stepped dielectric material portions; and a memory stack structure extending through the alternating stack and including memory films and vertical semiconductor channels. The lateral extent of the stepped dielectric material portion decreases progressively with vertical distance from the substrate, and the lateral extent of the conductive layer increases with vertical distance from the source line."
535818987,US10777232B2,"An apparatus that includes: a control chip; a plurality of memory chips stacked on the control chip, the plurality of memory chips including first and second memory chips; and a plurality of via conductors connected between the plurality of memory chips and the control chip. Each of the first and second memory chips is divided into a plurality of channels including a first channel. The plurality of via conductors include a first via conductor electrically connected between the first channel in the first memory chip and the control chip, and a second via conductor electrically connected between the first channel in the second memory chip and the control chip. The first and second memory chips substantially simultaneously output read data read from the first channel to the first and second via conductors, respectively."
535818987,US10777232B2,"An apparatus that includes: a control chip; a plurality of memory chips stacked on the control chip, the plurality of memory chips including first and second memory chips; and a plurality of via conductors connected between the plurality of memory chips and the control chip. Each of the first and second memory chips is divided into a plurality of channels including a first channel. The plurality of via conductors include a first via conductor electrically connected between the first channel in the first memory chip and the control chip, and a second via conductor electrically connected between the first channel in the second memory chip and the control chip. The first and second memory chips substantially simultaneously output read data read from the first channel to the first and second via conductors, respectively."
539890345,CN111837234A,"An integrated component package and a method of assembling an integrated component package are provided. The integrated component package may include a bump pitch relaxation layer. The high bandwidth memory component is mechanically coupled directly to the bump pitch relaxation layer on a first side of the bump pitch relaxation layer via a first set of bump bond connections. The high bandwidth memory component is electrically coupled directly to the bump pitch relaxation layer on a first side of the bump pitch relaxation layer via a first set of bump bond connections. The bump pitch relaxation layer is mechanically coupled to the first side of the substrate via a second set of bump bond connections. The high-bandwidth memory component is electrically coupled to the substrate via the bump pitch relaxation layer and the second set of bump bond connections, and the second set of bump bond connections have a bump pitch greater than the first set of bump bond connections."
539890345,CN111837234A,"An integrated component package and a method of assembling an integrated component package are provided. The integrated component package may include a bump pitch relaxation layer. The high bandwidth memory component is mechanically coupled directly to the bump pitch relaxation layer on a first side of the bump pitch relaxation layer via a first set of bump bond connections. The high bandwidth memory component is electrically coupled directly to the bump pitch relaxation layer on a first side of the bump pitch relaxation layer via a first set of bump bond connections. The bump pitch relaxation layer is mechanically coupled to the first side of the substrate via a second set of bump bond connections. The high-bandwidth memory component is electrically coupled to the substrate via the bump pitch relaxation layer and the second set of bump bond connections, and the second set of bump bond connections have a bump pitch greater than the first set of bump bond connections."
539890345,CN111837234A,"An integrated component package and a method of assembling an integrated component package are provided. The integrated component package may include a bump pitch relaxation layer. The high bandwidth memory component is mechanically coupled directly to the bump pitch relaxation layer on a first side of the bump pitch relaxation layer via a first set of bump bond connections. The high bandwidth memory component is electrically coupled directly to the bump pitch relaxation layer on a first side of the bump pitch relaxation layer via a first set of bump bond connections. The bump pitch relaxation layer is mechanically coupled to the first side of the substrate via a second set of bump bond connections. The high-bandwidth memory component is electrically coupled to the substrate via the bump pitch relaxation layer and the second set of bump bond connections, and the second set of bump bond connections have a bump pitch greater than the first set of bump bond connections."
539890345,CN111837234A,"An integrated component package and a method of assembling an integrated component package are provided. The integrated component package may include a bump pitch relaxation layer. The high bandwidth memory component is mechanically coupled directly to the bump pitch relaxation layer on a first side of the bump pitch relaxation layer via a first set of bump bond connections. The high bandwidth memory component is electrically coupled directly to the bump pitch relaxation layer on a first side of the bump pitch relaxation layer via a first set of bump bond connections. The bump pitch relaxation layer is mechanically coupled to the first side of the substrate via a second set of bump bond connections. The high-bandwidth memory component is electrically coupled to the substrate via the bump pitch relaxation layer and the second set of bump bond connections, and the second set of bump bond connections have a bump pitch greater than the first set of bump bond connections."
